C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
220,0,0,0,0,0,11290.858002474197,14340.732630387569,5304.832806724851
221,0,0,0,0,0,11195.351453467143,14381.737017399235,5345.635887640834
222,0,0,0,0,0,11101.255829563554,14422.705275052222,5387.587894511162
223,0,0,0,0,0,10993.715884489262,14444.903008131698,5430.742399826851
224,0,0,0,0,0,10883.51998903042,14479.426311765807,5475.153907505239
225,0,0,0,0,0,10777.113005221732,14516.681426733407,5520.877876883587
226,0,0,0,0,0,10672.59843147989,14554.86280696093,5567.970724459376
227,0,0,0,0,0,10564.904907698627,14586.58451194782,5616.489861283901
228,0,0,0,0,0,10453.941605141676,14616.623673373395,5666.493722824222
229,0,0,0,0,0,10342.337477929266,14637.60853777354,5718.04219747687
230,0,0,0,0,0,10233.061634767817,14648.483774885466,5771.195122060895
231,0,0,0,0,0,10120.222967078495,14661.472280792288,5826.014576833623
232,0,0,0,0,0,10002.977968161511,14680.005633237073,5882.563461633679
233,0,0,0,0,0,9885.017761583733,14696.50784066747,5937.644151681626
234,0,0,0,0,0,9765.209872943451,14703.01640454051,5979.946188699512
235,0,0,0,0,0,9646.300938079887,14707.748670154708,6023.602845630444
236,0,0,0,0,0,9525.128340836693,14712.980759566924,6068.674308309888
237,0,0,0,0,0,9396.766378989516,14719.229536585877,6115.221377755902
238,0,0,0,0,0,9266.309527594187,14727.669561072005,6163.3055373163215
239,0,0,0,0,0,9136.565224848278,14733.827439627908,6212.988921302421
240,0,0,0,0,0,9007.861184428648,14733.222333518399,6264.334354799013
241,0,0,0,0,0,8880.82448649314,14726.362312310965,6317.405777985559
242,0,0,0,0,0,8756.835656091975,14722.405264535739,6372.266727573743
243,0,0,0,0,0,8632.42581179155,14712.545718649266,6428.982632470625
244,0,0,0,0,0,8504.670657526889,14701.923057437765,6481.739623329748
245,0,0,0,0,0,8380.603660230192,14690.570718599733,6526.291625520873
246,0,0,0,0,0,8257.914361947243,14678.398805697509,6572.398797642867
247,0,0,0,0,0,8132.734070026639,14662.597323407736,6620.122877402582
248,0,0,0,0,0,8010.765859066646,14645.330674385323,6669.52576016313
249,0,0,0,0,0,7892.491803057007,14627.230018795517,6720.6695423078645
250,0,0,0,0,0,7773.198914247477,15048.54535817072,6773.616858823287
251,0,0,0,0,0,7651.505951423826,15519.266325002032,6828.429484893919
252,0,0,0,0,0,7527.341673013502,15521.069211876355,6885.17043395261
253,0,0,0,0,0,7398.7700617535465,15519.108302828845,6936.061537868554
254,0,0,0,0,0,7267.870949874554,15514.48808031613,6983.116172245945
255,0,0,0,0,0,7135.314246064607,15506.052530389636,7031.8520758413815
256,0,0,0,0,0,7002.183905041609,15495.447142745312,7082.327468939477
257,0,0,0,0,0,6867.615336441218,15474.552109439255,7134.60016078462
258,0,0,0,0,0,6731.011741127232,15452.499428213721,7188.72793167732
259,0,0,0,0,0,6595.027896307839,15427.86396994543,7244.767021737898
260,0,0,0,0,0,6452.237400669912,15399.55515121138,7297.284254285356
261,0,0,0,0,0,6297.402351031429,15368.518256283469,7322.494860508412
262,0,0,0,0,0,6140.03900328926,15335.299576950434,7368.641892490107
263,0,0,0,0,0,5972.23928848761,15300.71119708097,7416.250697735862
264,0,0,0,0,0,5788.28681356213,15260.01947770956,7465.120311571469
265,0,0,0,0,0,5573.085443851726,15218.15828961549,7489.250117937715
266,0,0,0,0,0,5277.194669587898,15172.06094806261,7479.492190996637
267,0,0,0,0,0,0,15120.9400302466,7508.4741121180205
268,0,0,0,0,0,0,15072.27316898858,7537.181456794357
269,0,0,0,0,0,0,15022.99377356148,7565.960482334526
270,0,0,0,0,0,0,14973.247790601714,7595.026214863662
271,0,0,0,0,0,0,14915.767380289552,7622.015547393406
272,0,0,0,0,0,0,14852.203225073927,7645.26796820416
273,0,0,0,0,0,0,14788.361813349422,7668.245825132173
274,0,0,0,0,0,0,14719.84072335865,7689.687444816365
275,0,0,0,0,0,0,14649.176659066276,7711.878642656707
